baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,name,entrez
4893.902178566395,-1.8709524916504592,0.056796457954541635,-32.941358652117344,5.625205347551422e-238,1.4051572273256415e-235,ACTG2,,
4900.866789846397,1.6861475469690403,0.051503759473504565,32.738339185442506,4.4495434818956614e-235,1.0929561972696377e-232,PTPRK,,
2279.338493853866,2.0572094615824765,0.0629925114453734,32.6580003619394,6.169398274037256e-234,1.4905670780780505e-231,HMCN1,,
200904.53963261476,1.2711747108565201,0.03898736646480522,32.60478524508801,3.508285103087001e-233,8.339533201499391e-231,IGFBP5,,
7567.209860300825,3.2974463369721168,0.10123129631879245,32.57338843699054,9.769665794690445e-233,2.2854814997166314e-230,TRPA1,,
11145.945157220649,1.3886586286508265,0.042897482122192576,32.3715649486201,6.899431419307135e-230,1.588809691527321e-227,PDGFRB,,
9585.694350220834,-1.3370745546622833,0.04171264807010487,-32.05441554358075,1.905359707230237e-225,4.3201832869475746e-223,YWHAZ,,
1074.4770727337207,2.4125619911594574,0.07591640413524908,31.779192107957996,1.2550673058744618e-221,2.8026033263602755e-219,TRIB1,,
4226.555950214526,-1.4246113095427442,0.04492302680660792,-31.712273433302855,1.0524178880798708e-220,2.315005199182259e-218,CALM3,,
3890.7224947323743,1.3827593525523871,0.04374251794731119,31.611334176463064,2.579526460278882e-219,5.590744260527965e-217,STOM,,
793.1245791348637,2.980163104985454,0.09438199727044906,31.57554609112453,7.999708330776952e-219,1.7086913243331987e-216,SCG2,,
635.93920101828,4.326407775802592,0.13703242626583015,31.572146051108835,8.907244129698836e-219,1.8753566283357347e-216,NR4A2,,
5291.78842553364,1.4892239153419677,0.04741025685553365,31.41142896314319,1.4126554450529646e-216,2.932354359040928e-214,TNFRSF11B,,
780.3758697412968,-2.669759096907207,0.08509151166196074,-31.375151819058523,4.417100049016728e-216,9.041558405890074e-214,CCNB1,,
13374.600417912914,1.1418889891437096,0.03639874096300055,31.371661736993698,4.928773459827549e-216,9.950720993279236e-214,ADAM19,,
23487.841066778885,-1.3308413999271775,0.04327862664680525,-30.750546009421903,1.2024010771745741e-207,2.3947279831620097e-205,FLNC,,
2352.927238698129,2.1048885424380863,0.06859105373416244,30.68750847006927,8.35466517488573e-207,1.6417474046328785e-204,GNG11,,
793.1282115202762,2.8656258550217704,0.09344443380191367,30.666629765197257,1.5863116802092098e-206,3.0761923082793863e-204,OLFM2,,
1475.490488095148,-1.9102566058957509,0.06257129462783015,-30.529280515255895,1.0653750880619269e-204,2.0391555906307374e-202,EZR,,
603.4872136244896,-3.436109185756005,0.1129971078875667,-30.408824172517487,4.199130100683763e-203,7.934202490240679e-201,CCBE1,,
4665.5221575124215,4.226703141528563,0.1393331074482762,30.335239189993782,3.9339156426698342e-202,7.338993511603547e-200,GDF15,,
11339.202125929678,1.7402192602060242,0.05747195410708977,30.279451729854262,2.1375423802388327e-201,3.9378874499949895e-199,NPTX1,,
2351.5784771398135,-1.9445143358943926,0.06452627412596705,-30.13523347246652,1.6748117193239797e-199,3.0473302616539273e-197,ANKRD13A,,
5059.660706739338,-1.5828788373527665,0.052662574578622605,-30.056996833483844,1.7688478596815164e-198,3.179180458047096e-196,TUBB6,,
527.8683724222544,-3.283112583917771,0.10940184626063999,-30.009663420999793,7.341043256375074e-198,1.303521632680191e-195,PRR11,,
2841.04018824034,-1.520072828254535,0.05076166428498088,-29.945291386048723,5.0670038711056925e-197,8.89017893480425e-195,PXN,,
587.8753526320188,-3.363656800016865,0.11277375902644232,-29.826591124165514,1.766519974044433e-195,3.062937809113747e-193,KIF20A,,
3855.532637898672,1.537404039290912,0.051564923156627536,29.81491962319181,2.5029123239393417e-195,4.2892932360718625e-193,TFPI,,
14027.99213652103,1.6756948758524204,0.05641660105448472,29.702159373871293,7.201079111268056e-194,1.2190842349059385e-191,WLS,,
3172.7651495767595,1.7230403058603037,0.058011315220116766,29.70179695672198,7.279102501813176e-194,1.2190842349059385e-191,ENC1,,
2782.7113944163007,-1.7083605326009754,0.05759412956531894,-29.662060100473976,2.370793573084688e-193,3.9259276045081044e-191,CSPG4,,
8425.965532586077,1.3913277532211625,0.046987837211251375,29.61038080910021,1.0985140022013441e-192,1.798877707160379e-190,INHBA,,
917.6564530090204,-2.5802299483245372,0.08723031970884434,-29.579508099211125,2.7419663263626616e-192,4.4407801887838354e-190,RRAS2,,
1215.2789151106238,1.9567704307585014,0.06637608112109937,29.48005362335998,5.1878499608169186e-191,8.310710078534754e-189,KRR1,,
5624.424778467769,-1.6427318332981744,0.055771698208880026,-29.454577967945344,1.0999843972120061e-190,1.743179574850596e-188,CNN2,,
3989.906899536437,-1.3559277610105234,0.04605014584810093,-29.444592107984402,1.4765580438113603e-190,2.3150545159246626e-188,NOTCH2,,
593.3335777865768,-3.1004888448301866,0.10536440355975392,-29.426340776198174,2.5283548140304955e-190,3.92240981570331e-188,ASPM,,
845.4658127772744,2.4201486539211663,0.08244947973750057,29.353110069661337,2.180818054557413e-189,3.3480100508403283e-187,SIPA1L2,,
1865.6956706153996,1.74119412410087,0.059337001985089996,29.344153999192468,2.8373001096762297e-189,4.310941135712193e-187,PSD3,,
1648.3445877322745,1.9224004079300792,0.06594909895177246,29.149760019252124,8.412732529771282e-187,1.2651719594262159e-184,HK2,,
2128.8876859876914,1.8466419473466664,0.06357843378314236,29.045099689704816,1.77448669754159e-185,2.641655045289692e-183,ETS2,,
3712.5214766718536,-1.5076433092945243,0.05205516327996265,-28.96241629646092,1.9579524865186413e-184,2.8856303746311736e-182,SLC7A5,,
1563.0754092684867,-1.9482524999305415,0.0673374974448294,-28.932653779222687,4.638896443393411e-184,6.769114433933871e-182,MTHFD2,,
4620.221103661094,-1.4031313636734208,0.04863753273350401,-28.848736455475514,5.255204700904198e-183,7.593255576659419e-181,LMO7,,
10396.875971113031,-1.1809878742049076,0.040996404318288104,-28.80710866826143,1.747379165105812e-182,2.5002790422649957e-180,NT5E,,
1285.8145392387548,1.8563393653655136,0.06449247125705833,28.78381505906936,3.4201153359874604e-182,4.846698059786845e-180,MCC,,
601.510428483162,-2.686308190284097,0.09343616779545413,-28.750196563763517,9.006473212851626e-182,1.2641657353429262e-179,SLIT2,,
2566.3805869984803,-1.6137581642744998,0.05616033985866915,-28.734836155472323,1.4012831974853473e-181,1.9483124306168916e-179,KPNA2,,
3850.5751818677822,-1.4751760959328049,0.051345765842917244,-28.730238447427777,1.5994372305923684e-181,2.203037934997227e-179,LRRC59,,
1041.5088322989027,2.36777272044306,0.08243912782940689,28.721467375816303,2.0583670022462112e-181,2.808908599917098e-179,ANKRD10,,
593.6205146659344,3.863294228509411,0.13504298030205175,28.607886317884493,5.360434327421443e-180,7.247897350232773e-178,SLC16A6,,
41759.3349472728,-1.2251957805011866,0.04284537686792823,-28.595752215644602,7.587677984388505e-180,1.0166108921265253e-177,MYH9,,
822.67379311788,-2.5328064759671975,0.08902871217915001,-28.449321729719074,4.968140848693568e-178,6.596437822346469e-176,RRM2,,
13753.99711368248,1.283793478292114,0.045133114548702065,28.44460195422151,5.68297280100299e-178,7.478183316176971e-176,VCAN,,
3588.58297366052,1.5060708681690476,0.05309317880517477,28.366560489730126,5.230166818876353e-177,6.821433502353955e-175,GALNT1,,
1023.3561341578898,2.0508915835122656,0.07245053565564583,28.307473022146617,2.7963098808664667e-176,3.6150890372114026e-174,RASA2,,
4444.701844344914,1.5725779271676907,0.05561895538403344,28.27413633192995,7.189329202027296e-176,9.213594241693764e-174,OSBPL8,,
17820.497154920795,-1.0301253064275084,0.03652282292474692,-28.20497497003503,5.081171773329556e-175,6.4557163444250854e-173,MSN,,
548.054729960495,-3.233403734937136,0.11465172170968459,-28.20196405880935,5.532094698747784e-175,6.968548005995285e-173,CDC20,,
1251.3362619985796,-1.8534299057470744,0.06591242138059787,-28.11958454757443,5.645000357834913e-174,7.05050976896364e-172,TMBIM1,,
2853.1371442384275,1.5485203143721902,0.05523471995368064,28.035270490567633,6.040593910709944e-173,7.481199416474214e-171,JUP,,
1909.8021723179695,-1.6496480493951509,0.059053374417898236,-27.934865122545244,1.0067848149636019e-171,1.2364995502444637e-169,PTX3,,
747.7730024415215,2.6553484144579382,0.09522300659941203,27.885576283350982,3.9915744622051837e-171,4.861803671403306e-169,FAM43A,,
1051.5214313091838,2.353815301299932,0.0844340380045359,27.877564036123466,4.992148712920816e-171,6.030679322215327e-169,SALL1,,
4331.585989216153,-1.285701594414675,0.0461355798462072,-27.867897156610084,6.538152833558553e-171,7.834089143169591e-169,KIF5B,,
689.791384929011,2.8342014548698184,0.10192236870290783,27.807452779391294,3.524950051098653e-170,4.189573697829996e-168,PRDM1,,
1268.1793784834938,-1.8911024176114997,0.06823472325505318,-27.71466384560228,4.6484506623604064e-169,5.4807092689494134e-167,NSD2,,
852.7015377251689,2.1320673793977183,0.07708357436914515,27.65916600062513,2.1651990049353223e-168,2.5325954710108555e-166,DCP2,,
1048.6779861800605,2.2779433149704476,0.0824087394895211,27.642011382301334,3.481510900562162e-168,4.040197452951586e-166,PRR16,,
570.3360733368962,2.8308846102526206,0.1029278844633546,27.50357325434489,1.591106431922067e-166,1.8320098901302675e-164,CCDC68,,
1719.5577088204532,-1.5793824212960144,0.05750117832328271,-27.466957501573653,4.3586048489401365e-166,4.979621570827886e-164,MCAM,,
1340.6905548996235,-1.7422997081944653,0.06349715454685115,-27.439020230566644,9.394539018911828e-166,1.0650516620055578e-163,CDK16,,
563.6483607331327,3.413021703079029,0.12460504811096224,27.39071775037311,3.537806454009584e-165,3.9801672915414696e-163,COL4A6,,
563.9236881193206,-2.7923008238202107,0.10204584362678609,-27.363199955821205,7.522231969943775e-165,8.398685967653891e-163,RACGAP1,,
1168.4258526854076,-2.0375086809632132,0.07446251240969401,-27.362878514665283,7.588775301241977e-165,8.409275969150697e-163,SUB1,,
502.6839297700664,-3.329237417418753,0.12168897950092042,-27.35857783566647,8.53774309066144e-165,9.390243109714052e-163,PLK1,,
2690.471503347474,-1.506067422917653,0.05507705085258463,-27.34473613971611,1.247335460876792e-164,1.36172074240016e-162,EPG5,,
954.690284174,2.03263249197315,0.07449093879050704,27.28697644272654,6.054937830920462e-164,6.561593658243071e-162,PAG1,,
2369.2827818190335,5.09735332203113,0.1868148331170419,27.2855920323927,6.288358862685724e-164,6.764805322500891e-162,SLC6A15,,
1190.0635356008127,2.131369435695103,0.07883273057209433,27.036605483884856,5.48949071158843e-161,5.8626169643036435e-159,ADAMTS7,,
509.54818563559564,-3.0976610319049973,0.1145894070458866,-27.032699721227797,6.101718794206806e-161,6.469577812159706e-159,BIRC5,,
489.63700653501047,-3.0231400959389103,0.11192882536489696,-27.009486484676586,1.1434947865796272e-160,1.2037732974721817e-158,FOXM1,,
1409.8898513380425,-1.7444414602681868,0.06494827010265186,-26.858936466068563,6.632782350660042e-159,6.932903991775015e-157,AKIRIN1,,
3002.802705220251,-1.4365475120002256,0.053510585707557616,-26.8460435071884,9.381233369579423e-159,9.73666319724377e-157,TUBA1C,,
1241.5457719399774,-2.0241734392289508,0.07540667359311973,-26.84342569135208,1.0065191277795678e-158,1.037348175189879e-156,FOSL2,,
1375.6546356317738,1.720348612010942,0.06415220475984179,26.816671670929875,2.065358988196158e-158,2.1138375533357624e-156,RASGRF2,,
10772.724003777314,-1.3686014166785234,0.051059884119058825,-26.80384885886714,2.914108504322474e-158,2.961940078393422e-156,TMSB4X,,
1092.6095436111082,2.179829794209789,0.0813913269093582,26.782089406619033,5.224578689219645e-158,5.273961693268433e-156,CDKN2B,,
1060.1999959953978,-2.06902763036398,0.07758680595170726,-26.66726133373521,1.1288864563010987e-156,1.1318046661881356e-154,CTNNAL1,,
1548.4337633917798,-1.545797025538915,0.0580504853328775,-26.628494433334854,3.1763668796706165e-156,3.163060477877402e-154,TRIOBP,,
562.7791466928958,-2.720493070054019,0.10223693287715628,-26.609689800875113,5.243581465705065e-156,5.186570714198742e-154,PTGER2,,
1172.2386809597033,5.525336611389037,0.20777121115054187,26.59336960492386,8.099146713824014e-156,7.957681617889221e-154,BMP2,,
9887.500088443965,-1.0164720904367701,0.038314063556054254,-26.52999959008918,4.370017525375736e-155,4.2652528668203704e-153,LDHA,,
22662.79676204276,1.0997593618281325,0.041518180449328326,26.488621368423292,1.3108116623641162e-154,1.2709698868369965e-152,MMP14,,
535.5373226971146,-2.9931698453109674,0.11333340287014777,-26.410305960197846,1.0433268775372314e-153,1.0050033673950142e-151,TK1,,
2615.202527180087,-1.3448815711298918,0.050951658123673,-26.395246409165185,1.5536348286492822e-153,1.4868487080930598e-151,ITGA6,,
494.5007865910752,2.8082146197918636,0.10641297343143852,26.389776821725462,1.795278271240042e-153,1.7070200749377895e-151,RGS17,,
2385.184913699715,1.3244636548661135,0.05022282702750205,26.37174634038097,2.8907020193776945e-153,2.7309722026659272e-151,SDC2,,
1393.4515306672704,1.7199505922782639,0.06523537048097161,26.365307341666025,3.426467309561882e-153,3.216514344479173e-151,SUSD6,,
1424.1471366697247,1.6788432617202436,0.06389474535372615,26.27513815770045,3.6900268738640853e-152,3.442001016899297e-150,DUSP6,,
10996.186765561724,-1.0033019300852601,0.03820249784111612,-26.26273115066938,5.114213100376936e-152,4.740457400839955e-150,WDR1,,
529.5804347084309,3.5077113633945274,0.1340862292835879,26.160116382837753,7.561134122526702e-151,6.964749668612408e-149,RIPOR3,,
3114.2054814178487,1.4294765046342854,0.054774623804740505,26.09742258988496,3.8998582473505327e-150,3.569944773257898e-148,CD82,,
1758.734285024959,1.5428072694710113,0.05913784792761915,26.088322851371025,4.946727523977469e-150,4.5003006326160454e-148,CDS2,,
2091.906086561401,1.4601182034323537,0.05597669313985457,26.084395514117485,5.481212272101962e-150,4.955957451916486e-148,USP46,,
1623.7980742353566,-1.698819096453849,0.06536606733439426,-25.989311667828694,6.540846485399444e-149,5.877987530598598e-147,UAP1,,
3907.1905424984407,7.479165685750777,0.2880675039486183,25.963239807447398,1.288826426058243e-148,1.1511953858937204e-146,AREG,,
918.4297358789756,-1.9856603584283157,0.07660788773982503,-25.919789946069212,3.9850794835970885e-148,3.538078399352644e-146,SMC4,,
450.26224000272975,-3.1088981250726566,0.12004091990821832,-25.898652954756418,6.896497288877024e-148,6.086262098411353e-146,CCNA2,,
710.5467997798952,2.154522328933991,0.08329078388243759,25.867475709858056,1.5474248447023115e-147,1.3574968667394446e-145,EDNRA,,
3014.557208991125,-1.208977595147256,0.04676773291968332,-25.850677800087006,2.3907766294394788e-147,2.0849269801585228e-145,EHD1,,
4009.6087028258426,1.4538041399270067,0.05633131828492473,25.808097239507898,7.192880298269019e-147,6.2358041079934585e-145,SLC7A11,,
17874.119522461675,-1.058681830278901,0.041158615453444014,-25.721998143412137,6.633851960877004e-146,5.717526912245924e-144,TUBB,,
1292.737304505208,-1.7535182409934023,0.06830978871339496,-25.670087318679588,2.5231734567471566e-145,2.1620075817174184e-143,XBP1,,
2836.383508670566,1.3252368810238568,0.05167215281930222,25.647022791138912,4.564075886699571e-145,3.888170544403369e-143,SNX9,,
28278.34029987127,-0.9882512153823064,0.03856564019467535,-25.625173351037784,7.99806922899763e-145,6.77445656879121e-143,ANXA2,,
4951.478196371216,-1.0578756528540179,0.04135431854721155,-25.58077826010625,2.49675089282141e-144,2.1026922661943965e-142,TAGLN2,,
2941.3533176841906,1.6232127760399127,0.06346744540832773,25.575517741366767,2.85693568386265e-144,2.3923589834527125e-142,DCBLD1,,
406.77710611910516,-3.168997687263143,0.12422729755370795,-25.509672589416756,1.5397046214183402e-143,1.2820433169753389e-141,SHCBP1,,
13741.798616657736,1.0336376259248379,0.04058081961409736,25.471087961115572,4.123228661362811e-143,3.413940674784557e-141,LAMB1,,
1002.4170589128728,1.80811839027133,0.07101659134865963,25.460506565209236,5.400623648674599e-143,4.4466140410148737e-141,DDX10,,
1240.619183483254,1.61349394133614,0.06342102430252237,25.440994671414796,8.880617424503074e-143,7.27125220012924e-141,ARID3A,,
2756.9555051044936,-1.2641873073055032,0.04995512145308309,-25.306460489597733,2.711820963985669e-141,2.20811145675253e-139,ACO1,,
1237.1551825648237,1.619397771376475,0.06421447533998426,25.21857825361891,2.5058547484541666e-140,2.0291916089405223e-138,GNAI1,,
556.8565310799366,-2.378292882218848,0.09432567340401089,-25.213632687595727,2.8392312329601726e-140,2.286589612643007e-138,NAV2,,
2131.929884079287,-1.5595041545844006,0.06204910848820556,-25.133385355259936,2.14734665025849e-139,1.7199779854081316e-137,LIMA1,,
2124.448766342058,1.405564246484236,0.05598212009933372,25.107377926920716,4.1312562832230664e-139,3.291159735250895e-137,CHAC1,,
934.406871097792,-1.9732241163524282,0.0786211036152045,-25.097893893858128,5.243726422819419e-139,4.154948388145838e-137,TJP2,,
921.3329629515734,1.9156331138130738,0.07644034538327726,25.060497885088754,1.34150959617641e-138,1.0572817341416007e-136,CCNG2,,
1948.5088373389126,1.757763452807725,0.07020451176801427,25.037756243019352,2.3734838071970433e-138,1.860659805876065e-136,CSGALNACT2,,
1812.566725766792,-1.390130178548976,0.055642761588090096,-24.9831269849576,9.32629692318661e-138,7.272537780630912e-136,RNF10,,
5605.0744640625835,1.132707745805732,0.04552501372379131,24.88099734967857,1.1948892626551695e-136,9.268567343690467e-135,SEMA3A,,
601.648439964638,-2.1969695372763303,0.08854529112835184,-24.811816746885928,6.6840113882895835e-136,5.157537164429941e-134,NIPSNAP1,,
594.7649521359332,-2.537360743460023,0.10239345621542272,-24.780497086862084,1.4549905938779652e-135,1.116856842321534e-133,CAP2,,
6125.618604886328,1.1405790377871328,0.04610895767423139,24.73660423741395,4.32101302577634e-135,3.2996419675591548e-133,PTP4A1,,
381.1827904861667,-3.0633436100512905,0.12385462112593149,-24.73338162277029,4.68015432631944e-135,3.555469817592573e-133,ENPP1,,
1647.224285407478,1.9700271413159225,0.07970543733269558,24.716345675300712,7.136549158126637e-135,5.3937672560241215e-133,CEBPB,,
4969.978643522191,1.1653239713947412,0.0471548203527786,24.712722107233613,7.806293636583742e-135,5.869854878365877e-133,MAN2A1,,
4934.9556441068125,1.4499561206538267,0.05877542220713023,24.669429264906718,2.27741200676117e-134,1.703781632266301e-132,PTGS1,,
552.9866401428387,-2.5449589495626475,0.10331986009149689,-24.631846648929933,5.760330242169285e-134,4.287663995408632e-132,TACC3,,
1065.5913983882465,-1.6575572034477437,0.06742239057402795,-24.584669711878444,1.842756962815315e-133,1.3647513627121664e-131,JAM3,,
1686.0579256446072,-1.5912145928683326,0.06477762738105844,-24.56426172431283,3.0453197919065713e-133,2.2440961546559523e-131,PDLIM5,,
361.9348270733746,4.01054310964166,0.16378656486516716,24.48639858185701,2.0622640610624827e-132,1.5121217777084016e-130,ADGRL3,,
369.94543538878474,-3.1077185819660147,0.12726668061888438,-24.418948988482363,1.076044129324833e-131,7.850860583163064e-130,DLGAP5,,
2113.1266272601433,-1.4888391280709956,0.06101401063545597,-24.401594200493573,1.6448269112193666e-131,1.1941605427365037e-129,SRP72,,
3760.7200729667393,-1.1109804198807225,0.045539383117592924,-24.39603577878781,1.884158150395339e-131,1.3612119029669856e-129,GDI2,,
1754.251497991413,-1.7925933319201233,0.07352805920588103,-24.379717774146627,2.80698084930522e-131,2.0180138418078212e-129,ARSJ,,
930.8910573468886,-1.894125405963411,0.07771526735860063,-24.37262934737612,3.337386510228673e-131,2.3876894362985525e-129,CNN1,,
959.561594045913,-2.1388580617598016,0.08787149468678397,-24.340749743517105,7.264315847265661e-131,5.172052510000063e-129,ASNS,,
605.6541700988245,-2.086796977217305,0.08581070062194238,-24.318610174401687,1.2460076905988504e-130,8.828683338483584e-129,EPS15,,
6966.048056065417,1.0471956162775127,0.04315136060111326,24.267962856552337,4.273410492756693e-130,3.0134700402989545e-128,COL18A1,,
461.365005299309,-2.452776018639877,0.10135126424086678,-24.20074418421384,2.1849490792975142e-129,1.5334180728898459e-127,KMT5A,,
1248.4907971534972,1.8078989593261945,0.07478109937139546,24.17588099831726,3.990894746035583e-129,2.7875737804299726e-127,SEMA6D,,
815.8175095057044,-1.9292357329346892,0.07989653452874741,-24.146676001830027,8.091791499196962e-129,5.6253218450549446e-127,TMPO,,
2255.358023383919,-1.250662846474669,0.051852104738973906,-24.119808689937823,1.5492483980879439e-128,1.0719635160103341e-126,LMNB2,,
679.4953439221138,2.0380512006757137,0.0845080260036244,24.11665846494042,1.6717616351757493e-128,1.1513281765990745e-126,RGS5,,
450.87162380320206,-2.6009035836858696,0.10788618310664691,-24.10784688818625,2.0682629499112346e-128,1.4177702025949663e-126,CENPE,,
749.9563637948277,-2.027831837442285,0.084121117984617,-24.106097089830747,2.1575294142414815e-128,1.4721142827356923e-126,CKAP2,,
1120.0526283746358,2.0319172476571765,0.08432518974040533,24.09620724142363,2.7393741047680914e-128,1.8605020993581627e-126,KDM6B,,
1272.580711382677,-1.6365202565916626,0.06792387706253293,-24.09344588921255,2.9281709533075947e-128,1.9796047481581345e-126,VGLL3,,
